DBN,School Name,Grade Level,Program Type,Department,Subject,Number of Students,Number of Classes,Average Class Size
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,662,32,20.7
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,740,37,20
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,691,27,25.6
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,786,28,28.1
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,129,7,18.4
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,151,7,21.6
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,688,31,22.2
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,800,40,20
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,915,33,27.7
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,685,32,21.4
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,314,13,24.2
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,488,25,19.5
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,226,12,18.8
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,450,19,23.7
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,292,14,20.9
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,1148,58,19.8
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,741,26,28.5
26Q495,BAYSIDE HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,843,39,21.6
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 09,111,5,22.2
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 10,84,4,21
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 11,90,3,30
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,English,HS English 12,199,7,28.4
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,633,24,26.4
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,89,5,17.8
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Math,HS Math Other,98,4,24.5
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,179,6,29.8
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Other Life Science,79,3,26.3
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Science,HS Other Science,378,12,31.5
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,168,6,28
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Social Studies,HS Social Studies Other,427,16,26.7
26Q495,BAYSIDE HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,130,6,21.7
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 09,45,3,15
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 10,14,1,14
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 11,24,2,12
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English 12,18,2,9
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,English,HS English Other,10,2,5
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,36,2,18
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Math,HS Geometry,34,3,11.3
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Math,HS Math Other,31,2,15.5
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,49,3,16.3
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Science,HS Other Life Science,30,2,15
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Science,HS Other Science,13,1,13
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,94,8,11.8
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Social Studies,HS Social Studies Other,28,3,9.3
26Q495,BAYSIDE HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,13,1,13
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,English,HS English 09,232,8,29
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,English,HS English 10,195,6,32.5
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,English,HS English 11,185,6,30.8
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,English,HS English Other,352,19,18.5
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Math,HS Algebra I,181,7,25.9
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Math,HS Algebra II,299,11,27.2
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Math,HS Geometry,180,6,30
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Math,HS Math Other,25,2,12.5
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Science,HS Chemistry,156,5,31.2
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Science,HS Earth Science,185,6,30.8
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Science,HS Living Environment,169,6,28.2
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Science,HS Other Life Science,10,1,10
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Science,HS Other Science,243,13,18.7
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Science,HS Physics,10,1,10
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Social Studies,HS Global History,420,13,32.3
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Social Studies,HS Government,191,6,31.8
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Social Studies,HS Social Studies Other,44,4,11
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,Gen Ed,Social Studies,HS US History,198,7,28.3
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,English,HS English 09,59,2,29.5
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,English,HS English 10,104,4,26
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,English,HS English 11,96,3,32
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,English,HS English Other,111,4,27.8
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Math,HS Algebra I,133,5,26.6
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Math,HS Algebra II,96,3,32
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Math,HS Geometry,87,3,29
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Math,HS Math Other,132,9,14.7
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Science,HS Earth Science,92,3,30.7
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Science,HS Living Environment,83,3,27.7
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Science,HS Other Science,31,1,31
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Social Studies,HS Global History,156,5,31.2
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Social Studies,HS Government,95,3,31.7
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND THE SCIENCES",HS Core,ICT,Social Studies,HS US History,106,4,26.5
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,English,HS English 09,40,2,20
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,English,HS English 10,64,2,32
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,English,HS English 11,65,3,21.7
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,English,HS English 12,48,2,24
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,English,HS English Other,108,5,21.6
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra I,129,5,25.8
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Math,HS Algebra II,44,2,22
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Math,HS Geometry,53,2,26.5
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Math,HS Math Other,77,3,25.7
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Science,HS Chemistry,16,1,16
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Science,HS Earth Science,27,1,27
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Science,HS Living Environment,159,6,26.5
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Life Science,13,1,13
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Science,HS Other Science,15,1,15
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Science,HS Physics,15,1,15
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Global History,157,6,26.2
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Government,54,2,27
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS Social Studies Other,158,6,26.3
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,Gen Ed,Social Studies,HS US History,38,2,19
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,English,HS English 09,27,1,27
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,English,HS English 10,33,1,33
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,English,HS English 12,34,1,34
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Math,HS Algebra I,59,2,29.5
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Math,HS Algebra II,17,1,17
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Math,HS Geometry,31,1,31
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Science,HS Chemistry,24,1,24
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Science,HS Earth Science,32,1,32
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Science,HS Living Environment,68,2,34
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Social Studies,HS Global History,51,2,25.5
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Social Studies,HS Government,36,1,36
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,ICT,Social Studies,HS US History,27,1,27
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,English,HS English 09,7,1,7
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,English,HS English 11,9,1,9
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,Math,HS Algebra I,7,1,7
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,Math,HS Geometry,8,1,8
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,Science,HS Living Environment,13,2,6.5
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,Social Studies,HS Global History,7,1,7
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,HS Core,SC,Social Studies,HS US History,9,1,9
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,English,HS English 10,40,4,10
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,English,HS English 11,34,3,11.3
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,English,HS English 12,14,1,14
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Math,HS Math Other,111,6,18.5
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Science,HS Earth Science,85,6,14.2
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Science,HS Living Environment,41,4,10.3
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Science,HS Other Science,57,2,28.5
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Social Studies,HS Economics,32,1,32
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Social Studies,HS Government,31,1,31
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,Gen Ed,Social Studies,HS Social Studies Other,10,1,10
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,ICT,English,HS English 09,94,8,11.8
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,ICT,English,HS English 12,11,1,11
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,ICT,Math,HS Algebra I,147,12,12.3
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,ICT,Social Studies,HS Global History,15,1,15
27Q261,VOYAGES PREP - SOUTH QUEENS,HS Core,ICT,Social Studies,HS US History,154,5,30.8
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,English,HS English 09,89,3,29.7
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,English,HS English 10,66,2,33
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,English,HS English 11,57,2,28.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,English,HS English 12,68,2,34
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,English,HS English Other,12,1,12
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Math,HS Algebra I,88,3,29.3
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Math,HS Algebra II,32,1,32
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Math,HS Geometry,57,2,28.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Math,HS Math Other,102,3,34
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Science,HS Chemistry,66,2,33
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Science,HS Earth Science,65,2,32.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Science,HS Living Environment,53,2,26.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Science,HS Other Life Science,34,1,34
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Science,HS Other Science,57,2,28.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Social Studies,HS Economics,68,2,34
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Social Studies,HS Global History,154,5,30.8
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Social Studies,HS Social Studies Other,34,1,34
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,Gen Ed,Social Studies,HS US History,56,2,28
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,English,HS English 09,31,1,31
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,English,HS English 10,67,2,33.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,English,HS English 11,58,2,29
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,English,HS English 12,59,2,29.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Math,HS Algebra I,98,3,32.7
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Math,HS Geometry,60,2,30
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Math,HS Math Other,111,4,27.8
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Science,HS Chemistry,31,1,31
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Science,HS Earth Science,65,2,32.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Science,HS Living Environment,31,1,31
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Science,HS Other Science,65,3,21.7
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Social Studies,HS Global History,98,3,32.7
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Social Studies,HS Government,57,2,28.5
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,HS Core,ICT,Social Studies,HS US History,62,2,31
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 09,70,3,23.3
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 10,71,3,23.7
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,English,HS English 12,70,3,23.3
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,English,HS English Other,216,9,24
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Algebra I,183,7,26.1
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Algebra II,26,1,26
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Math,HS Geometry,75,3,25
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Earth Science,95,3,31.7
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Living Environment,173,5,34.6
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Science,HS Other Science,11,1,11
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Social Studies,HS Economics,21,1,21
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Social Studies,HS Global History,149,5,29.8
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Social Studies,HS Government,66,3,22
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Social Studies,HS Social Studies Other,52,2,26
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,Gen Ed,Social Studies,HS US History,55,2,27.5
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,English,HS English 09,31,1,31
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,English,HS English 12,70,3,23.3
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,Math,HS Algebra I,89,3,29.7
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,Math,HS Geometry,36,1,36
27Q314,EPIC HIGH SCHOOL - SOUTH,HS Core,Gen Ed,Math,HS Math Other,31,1,31
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,Science,HS Living Environment,68,2,34
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,Social Studies,HS Global History,32,1,32
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,Social Studies,HS Government,28,1,28
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",HS Core,ICT,Social Studies,HS Social Studies Other,74,3,24.7
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,English,HS English 09,120,4,30
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,English,HS English 10,125,4,31.3
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,English,HS English 11,97,3,32.3
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,English,HS English 12,89,3,29.7
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,English,HS English Other,168,6,28
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Math,HS Algebra I,90,3,30
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Math,HS Algebra II,138,6,23
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Math,HS Geometry,98,3,32.7
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Math,HS Math Other,183,7,26.1
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Chemistry,120,4,30
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Earth Science,84,3,28
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Living Environment,112,4,28
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Other Life Science,57,2,28.5
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Other Science,139,5,27.8
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Science,HS Physics,29,1,29
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Social Studies,HS Global History,251,8,31.4
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Social Studies,HS Social Studies Other,180,6,30
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,Gen Ed,Social Studies,HS US History,92,3,30.7
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,ICT,English,HS English Other,27,1,27
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,ICT,Science,HS Other Science,67,2,33.5
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,SC,English,HS English 09,9,1,9
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,SC,English,HS English 10,5,1,5
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,SC,Math,HS Algebra I,11,1,11
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,SC,Science,HS Living Environment,11,1,11
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ARTS AND TECHNOLOGY,HS Core,SC,Social Studies,HS Global History,15,2,7.5
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,HS Core,Gen Ed,English,HS English 09,64,2,32
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,HS Core,Gen Ed,English,HS English 10,56,2,28
